Disease,Date,V_Close,V_Volume,Index_H/L,Bu/Be,Volatility,Signal
EBOLA,2014-05-27,L,H,2,0.585629119404496,1.171258238808992,N
EBOLA,2014-05-28,H,H,4,1.2350043998323512,4.940017599329405,N
EBOLA,2014-05-29,L,L,1,-0.5315440827545426,-0.5315440827545426,N
EBOLA,2014-05-30,L,H,2,-0.04380551828636614,-0.08761103657273228,N
EBOLA,2014-06-02,H,H,4,-0.9991227168996142,-3.9964908675984567,N
EBOLA,2014-06-03,H,L,3,-1.2305232049444337,-3.691569614833301,N
EBOLA,2014-06-04,L,H,2,-0.026888052343809754,-0.05377610468761951,N
EBOLA,2014-06-05,L,L,1,0.044822484805240315,0.044822484805240315,N
EBOLA,2014-06-06,L,L,1,0.0,0.0,N
EBOLA,2014-06-09,L,L,1,-0.14337844406768774,-0.14337844406768774,N
EBOLA,2014-06-10,L,L,1,-0.3679466929911168,-0.3679466929911168,N
EBOLA,2014-06-11,L,L,1,0.1801513289538148,0.1801513289538148,N
EBOLA,2014-06-12,H,H,4,0.8901258686375924,3.5605034745503694,N
EBOLA,2014-06-13,L,H,2,-0.053468497045428,-0.106936994090856,N
EBOLA,2014-06-16,L,L,1,0.24966383861499963,0.24966383861499963,N
EBOLA,2014-06-17,H,L,3,-0.7916027750600407,-2.374808325180122,N
EBOLA,2014-06-18,H,H,4,0.7710247375737334,3.0840989502949334,N
EBOLA,2014-06-19,H,L,3,-1.281141436278621,-3.8434243088358633,N
EBOLA,2014-06-20,H,H,4,0.7570331719271239,3.0281326877084958,N
EBOLA,2014-06-23,L,L,1,-0.3130643923149212,-0.3130643923149212,N
EBOLA,2014-06-24,H,H,4,1.0139120954844039,4.0556483819376155,N
EBOLA,2014-06-25,L,H,2,0.257595483077,0.515190966154,N
EBOLA,2014-06-26,L,L,1,0.4784273816312412,0.4784273816312412,N
EBOLA,2014-06-27,L,L,1,-0.14990388325883952,-0.14990388325883952,N
EBOLA,2014-06-30,L,L,1,0.24726157271743876,0.24726157271743876,N
EBOLA,2014-07-01,H,H,4,-1.0923168012416329,-4.3692672049665315,N
EBOLA,2014-07-02,H,L,3,-1.0687540173561993,-3.206262052068598,N
EBOLA,2014-07-03,L,L,1,-0.36010262225238954,-0.36010262225238954,N
EBOLA,2014-07-07,H,L,3,0.7318377303939139,2.1955131911817416,N
EBOLA,2014-07-08,H,L,3,1.121176807268398,3.3635304218051942,N
EBOLA,2014-07-09,L,L,1,0.0798332460499207,0.0798332460499207,N
EBOLA,2014-07-10,L,L,1,0.02658778646480453,0.02658778646480453,N
EBOLA,2014-07-11,L,H,2,0.637959413096234,1.275918826192468,N
EBOLA,2014-07-14,L,L,1,-0.4314192563581787,-0.4314192563581787,N
EBOLA,2014-07-15,L,H,2,-0.2033734265938114,-0.4067468531876228,N
EBOLA,2014-07-16,L,H,2,0.5316303337619122,1.0632606675238243,N
EBOLA,2014-07-17,H,H,4,1.260356083733094,5.041424334932376,N
EBOLA,2014-07-18,L,H,2,-0.32204891915788014,-0.6440978383157603,N
EBOLA,2014-07-21,L,L,1,0.4977287940375996,0.4977287940375996,N
EBOLA,2014-07-22,L,L,1,0.2085376734221267,0.2085376734221267,N
EBOLA,2014-07-23,L,H,2,-0.13006329437157405,-0.2601265887431481,N
EBOLA,2014-07-24,H,H,4,-0.7466574057996334,-2.9866296231985334,N
EBOLA,2014-07-25,H,L,3,1.1808939818054531,3.5426819454163594,N
EBOLA,2014-07-28,L,L,1,-0.13832108823931266,-0.13832108823931266,N
EBOLA,2014-07-29,L,L,1,0.3636031449467003,0.3636031449467003,N
EBOLA,2014-07-30,H,H,4,-1.3887690847925627,-5.555076339170251,N
EBOLA,2014-07-31,L,H,2,-0.2974081525542349,-0.5948163051084698,N
EBOLA,2014-08-01,L,L,1,0.508856803592117,0.508856803592117,N
EBOLA,2014-08-04,L,H,2,-0.26186802133149056,-0.5237360426629811,N
EBOLA,2014-08-05,L,H,2,0.3238184784908338,0.6476369569816676,N
EBOLA,2014-08-06,L,L,1,0.06106604015700956,0.06106604015700956,N
EBOLA,2014-08-07,H,L,3,0.9328683766225421,2.798605129867626,N
EBOLA,2014-08-08,L,L,1,-0.21594541459649674,-0.21594541459649674,N
EBOLA,2014-08-11,L,L,1,-0.008652181665136371,-0.008652181665136371,N
EBOLA,2014-08-12,L,L,1,-0.6492944221401675,-0.6492944221401675,N
EBOLA,2014-08-13,L,L,1,0.6535378066654163,0.6535378066654163,N
EBOLA,2014-08-14,H,L,3,0.8051250834538282,2.4153752503614845,N
EBOLA,2014-08-15,H,H,4,1.0906878892015026,4.3627515568060105,N
EBOLA,2014-08-18,H,H,4,-0.9939665363517647,-3.9758661454070587,N
EBOLA,2014-08-19,L,L,1,-0.3089076685351966,-0.3089076685351966,N
EBOLA,2014-08-20,L,L,1,-0.163541056980554,-0.163541056980554,N
EBOLA,2014-08-21,L,L,1,0.5603940091455151,0.5603940091455151,N
EBOLA,2014-08-22,L,H,2,0.5572719526515169,1.1145439053030337,N
EBOLA,2014-08-25,L,H,2,0.37514024746234664,0.7502804949246933,N
EBOLA,2014-08-26,L,L,1,-0.3227766842068269,-0.3227766842068269,N
EBOLA,2014-08-27,H,L,3,0.8521516975228183,2.556455092568455,N
EBOLA,2014-08-28,L,L,1,0.5238724211892309,0.5238724211892309,N
EBOLA,2014-08-29,L,L,1,0.06724552351646818,0.06724552351646818,N
EBOLA,2014-09-02,H,L,3,-1.948760975671715,-5.846282927015145,N
EBOLA,2014-09-03,L,H,2,0.5568354178830948,1.1136708357661895,N
EBOLA,2014-09-04,H,H,4,-1.218265493736559,-4.873061974946236,N
EBOLA,2014-09-05,L,H,2,-0.18973178584903438,-0.37946357169806877,N
EBOLA,2014-09-08,L,H,2,0.043200551891464656,0.08640110378292931,N
EBOLA,2014-09-09,L,H,2,-0.07773104230204275,-0.1554620846040855,N
EBOLA,2014-09-10,L,H,2,-0.630999211150507,-1.261998422301014,N
EBOLA,2014-09-11,L,L,1,-0.3305471497089929,-0.3305471497089929,N
EBOLA,2014-09-12,H,L,3,-1.0473075397572473,-3.141922619271742,N
EBOLA,2014-09-15,L,H,2,0.14994355662225622,0.29988711324451245,N
EBOLA,2014-09-16,L,H,2,-0.40511403597233153,-0.8102280719446631,N
EBOLA,2014-09-17,L,H,2,-0.256426748834615,-0.51285349766923,N
EBOLA,2014-09-18,L,H,2,0.3191498142069982,0.6382996284139963,N
EBOLA,2014-09-19,H,H,4,1.2725291172665631,5.090116469066253,N
EBOLA,2014-09-22,L,H,2,0.12216405099763072,0.24432810199526145,N
EBOLA,2014-09-23,L,L,1,0.6187894477739153,0.6187894477739153,N
EBOLA,2014-09-24,L,L,1,-0.5543516817934635,-0.5543516817934635,N
EBOLA,2014-09-25,H,H,4,1.1845658250076774,4.7382633000307095,N
EBOLA,2014-09-26,L,L,1,-0.14633554525841364,-0.14633554525841364,N
EBOLA,2014-09-29,H,L,3,0.801724137931048,2.405172413793144,N
EBOLA,2014-09-30,L,L,1,-0.5644428290430215,-0.5644428290430215,N
EBOLA,2014-10-01,H,H,4,1.6857366909538873,6.742946763815549,N
EBOLA,2014-10-02,H,H,4,-0.8711883395621678,-3.484753358248671,N
EBOLA,2014-10-03,L,L,1,0.4266211713298995,0.4266211713298995,N
EBOLA,2014-10-06,L,H,2,0.0594732385592156,0.1189464771184312,N
EBOLA,2014-10-07,H,H,4,1.3500925876732461,5.4003703506929845,B
EBOLA,2014-10-08,L,L,1,0.025132372443592566,0.025132372443592566,N
EBOLA,2014-10-09,L,L,1,-0.4355440190597637,-0.4355440190597637,N
EBOLA,2014-10-10,H,L,3,0.9926810551186716,2.9780431653560147,B
EBOLA,2014-10-13,L,L,1,0.6080766195399434,0.6080766195399434,N
EBOLA,2014-10-14,L,H,2,0.6540826349899165,1.308165269979833,N
EBOLA,2014-10-15,H,H,4,0.7896676811713466,3.1586707246853862,B
EBOLA,2014-10-16,L,H,2,-0.6365779860979193,-1.2731559721958385,N
EBOLA,2014-10-17,L,H,2,-0.5585215605749538,-1.1170431211499077,N
EBOLA,2014-10-20,L,L,1,0.36342776905922136,0.36342776905922136,N
EBOLA,2014-10-21,H,L,3,-0.7982890165700085,-2.3948670497100255,B
EBOLA,2014-10-22,L,L,1,0.10784552756057941,0.10784552756057941,N
EBOLA,2014-10-23,H,L,3,-0.8867158512756323,-2.660147553826897,B
EBOLA,2014-10-24,L,H,2,0.10033695819962052,0.20067391639924104,N
EBOLA,2014-10-27,L,H,2,0.18376294534110382,0.36752589068220765,N
EBOLA,2014-10-28,L,H,2,-0.6253126459010772,-1.2506252918021543,N
EBOLA,2014-10-29,L,H,2,0.22652655044002046,0.4530531008800409,N
EBOLA,2014-10-30,L,L,1,0.08370919206184269,0.08370919206184269,N
EBOLA,2014-10-31,L,L,1,-0.2592823730224514,-0.2592823730224514,N
EBOLA,2014-11-03,L,H,2,-0.24318742138365046,-0.4863748427673009,N
EBOLA,2014-11-04,L,H,2,0.31103144175379516,0.6220628835075903,N
EBOLA,2014-11-05,L,L,1,-0.1424604015342279,-0.1424604015342279,N
EBOLA,2014-11-06,L,L,1,-0.6461941709904551,-0.6461941709904551,N
EBOLA,2014-11-07,H,H,4,1.1487465254560902,4.594986101824361,B
EBOLA,2014-11-10,H,H,4,-0.9185787056367412,-3.6743148225469646,B
EBOLA,2014-11-11,L,H,2,0.0674260418470185,0.134852083694037,N
EBOLA,2014-11-12,L,H,2,-0.0842297628847799,-0.1684595257695598,N
EBOLA,2014-11-13,L,L,1,0.23603389284414522,0.23603389284414522,N
EBOLA,2014-11-14,L,L,1,0.48775879277576095,0.48775879277576095,N
EBOLA,2014-11-17,L,L,1,-0.2510636915400988,-0.2510636915400988,N
EBOLA,2014-11-18,L,L,1,0.2768646652090867,0.2768646652090867,N
EBOLA,2014-11-19,L,L,1,-0.6358726732565101,-0.6358726732565101,N
EBOLA,2014-11-20,L,L,1,0.5220570811374614,0.5220570811374614,N
EBOLA,2014-11-21,L,H,2,0.6031169526667046,1.2062339053334092,N
EBOLA,2014-11-24,L,L,1,0.08326311545816534,0.08326311545816534,N
EBOLA,2014-11-25,H,H,4,0.8319467761717103,3.3277871046868412,B
EBOLA,2014-11-26,L,H,2,0.27227888462737493,0.5445577692547499,N
EBOLA,2014-11-28,H,L,3,0.7899275963953567,2.36978278918607,B
EBOLA,2014-12-01,H,H,4,-0.8082276236138108,-3.2329104944552434,B
EBOLA,2014-12-02,H,L,3,-0.971193415637861,-2.913580246913583,B
EBOLA,2014-12-03,L,L,1,0.39062583111701965,0.39062583111701965,N
EBOLA,2014-12-04,H,L,3,0.8361635827786706,2.508490748336012,B
EBOLA,2014-12-05,L,H,2,-0.5829285570707277,-1.1658571141414553,N
EBOLA,2014-12-08,H,L,3,1.2222347418361368,3.6667042255084104,B
EBOLA,2014-12-09,L,L,1,0.5139895569878483,0.5139895569878483,N
EBOLA,2014-12-10,H,L,3,0.7305203099964297,2.191560929989289,B
EBOLA,2014-12-11,L,L,1,0.41096132813798203,0.41096132813798203,N
EBOLA,2014-12-12,H,L,3,1.3562330362231645,4.0686991086694935,B
EBOLA,2014-12-15,L,L,1,-0.20586064435802465,-0.20586064435802465,N
EBOLA,2014-12-16,H,L,3,1.2376999267081912,3.7130997801245735,B
EBOLA,2014-12-17,H,H,4,-0.9012547163206097,-3.605018865282439,B
EBOLA,2014-12-18,H,L,3,-1.7793594728199191,-5.338078418459757,S
EBOLA,2014-12-19,H,H,4,1.344610338436647,5.378441353746588,B
EBOLA,2014-12-22,L,H,2,0.13505839036169753,0.27011678072339507,N
EBOLA,2014-12-23,H,H,4,-1.9834972867066258,-7.933989146826503,S
EBOLA,2014-12-24,L,L,1,0.3318730748593568,0.3318730748593568,N
EBOLA,2014-12-26,L,H,2,0.37112304246365024,0.7422460849273005,N
EBOLA,2014-12-29,H,H,4,0.7475218793498328,2.9900875173993313,B
EBOLA,2014-12-30,L,L,1,0.2712653668825782,0.2712653668825782,N
EBOLA,2014-12-31,L,L,1,0.19095957988541912,0.19095957988541912,N
EBOLA,2015-01-02,H,H,4,1.1118186326527724,4.4472745306110895,B
EBOLA,2015-01-05,H,L,3,1.570850612629604,4.712551837888812,B
EBOLA,2015-01-06,H,H,4,1.8017219872250578,7.206887948900231,B
EBOLA,2015-01-07,L,H,2,-0.1974895646406183,-0.3949791292812366,N
EBOLA,2015-01-08,H,L,3,-1.3243055127810766,-3.9729165383432297,S
EBOLA,2015-01-09,H,L,3,1.095266537382189,3.285799612146567,B
EBOLA,2015-01-12,L,L,1,0.5722132905661592,0.5722132905661592,N
EBOLA,2015-01-13,L,L,1,0.0,0.0,N
EBOLA,2015-01-14,H,H,4,0.758610185781583,3.034440743126332,B
EBOLA,2015-01-15,H,L,3,1.573555857439457,4.720667572318371,B
EBOLA,2015-01-16,H,L,3,-1.2749254680920585,-3.8247764042761756,S
EBOLA,2015-01-20,H,L,3,1.3289323323232738,3.9867969969698214,B
EBOLA,2015-01-21,H,L,3,-1.1559076163948578,-3.4677228491845735,S
EBOLA,2015-01-22,L,L,1,-0.3598171076379497,-0.3598171076379497,N
EBOLA,2015-01-23,H,L,3,1.3918191602741325,4.175457480822398,B
EBOLA,2015-01-26,L,L,1,-0.30422422485050227,-0.30422422485050227,N
EBOLA,2015-01-27,L,H,2,0.1563009812719507,0.3126019625439014,N
EBOLA,2015-01-28,H,H,4,1.6348345735019532,6.539338294007813,B
EBOLA,2015-01-29,L,L,1,-0.6580456047950434,-0.6580456047950434,N
EBOLA,2015-01-30,H,H,4,1.773757333250825,7.0950293330033,B
EBOLA,2015-02-02,L,L,1,-0.5785384768479784,-0.5785384768479784,N
EBOLA,2015-02-03,H,L,3,-2.1166635762776664,-6.349990728832999,S
EBOLA,2015-02-04,L,L,1,0.17091178422841136,0.17091178422841136,N
EBOLA,2015-02-05,H,L,3,-1.0979198568712212,-3.2937595706136635,S
EBOLA,2015-02-06,H,H,4,-1.7701769247581711,-7.0807076990326845,S
EBOLA,2015-02-09,L,H,2,-0.16035964323063423,-0.32071928646126846,N
EBOLA,2015-02-10,H,L,3,-0.7954057361376554,-2.3862172084129663,B
EBOLA,2015-02-11,L,L,1,0.18502042020549503,0.18502042020549503,N
EBOLA,2015-02-12,L,H,2,-0.3308911196050257,-0.6617822392100514,N
EBOLA,2015-02-13,H,L,3,-1.0268699497569589,-3.0806098492708767,S
EBOLA,2015-02-17,H,H,4,-1.5055776346738714,-6.022310538695486,S
EBOLA,2015-02-18,L,L,1,0.5940123460476343,0.5940123460476343,N
EBOLA,2015-02-19,L,H,2,-0.661368385774852,-1.322736771549704,N
EBOLA,2015-02-20,L,H,2,0.2932575143577365,0.586515028715473,N
EBOLA,2015-02-23,H,H,4,1.1458803449827748,4.583521379931099,B
EBOLA,2015-02-24,H,H,4,1.3126025675850084,5.2504102703400335,B
EBOLA,2015-02-25,L,L,1,0.431863969026991,0.431863969026991,N
EBOLA,2015-02-26,H,H,4,-1.3668118364988713,-5.467247345995485,S
EBOLA,2015-02-27,H,L,3,0.8407956599640887,2.522386979892266,B
EBOLA,2015-03-02,H,L,3,-2.0535752493906934,-6.16072574817208,S
EBOLA,2015-03-03,L,L,1,-0.36257506827677144,-0.36257506827677144,N
EBOLA,2015-03-04,L,L,1,0.03163752767540995,0.03163752767540995,N
EBOLA,2015-03-05,L,L,1,-0.1265290658725715,-0.1265290658725715,N
EBOLA,2015-03-06,H,H,4,-2.209201819548645,-8.83680727819458,S
EBOLA,2015-03-09,H,H,4,0.9230761133603327,3.6923044534413307,B
EBOLA,2015-03-10,H,L,3,1.3157894842409368,3.9473684527228103,B
EBOLA,2015-03-11,H,L,3,0.7285381749171371,2.1856145247514114,B
EBOLA,2015-03-12,L,H,2,-0.07075157399570875,-0.1415031479914175,N
EBOLA,2015-03-13,L,L,1,-0.3068208614049217,-0.3068208614049217,N
EBOLA,2015-03-16,H,L,3,0.9627533067964711,2.8882599203894133,B
EBOLA,2015-03-17,H,L,3,0.8285117894557992,2.4855353683673975,B
EBOLA,2015-03-18,H,H,4,1.9302364341085232,7.720945736434093,B
EBOLA,2015-03-19,L,L,1,-0.5095429116456329,-0.5095429116456329,N
EBOLA,2015-03-20,L,H,2,0.5274330859804888,1.0548661719609775,N
EBOLA,2015-03-23,L,L,1,-0.12165539204833653,-0.12165539204833653,N
EBOLA,2015-03-24,H,L,3,0.9668739565950046,2.900621869785014,B
EBOLA,2015-03-25,H,L,3,-0.8445144338905974,-2.5335433016717923,B
EBOLA,2015-03-26,H,H,4,-1.5589376425855561,-6.2357505703422245,S
EBOLA,2015-03-27,H,L,3,1.2437242466680098,3.7311727400040295,B
EBOLA,2015-03-30,L,L,1,-0.495951480176271,-0.495951480176271,N
EBOLA,2015-03-31,L,L,1,0.2147059208739588,0.2147059208739588,N
EBOLA,2015-04-01,H,H,4,1.1018463371054388,4.407385348421755,B
EBOLA,2015-04-02,H,L,3,-1.0595693234099368,-3.1787079702298104,S
EBOLA,2015-04-06,L,L,1,-0.5583997723062728,-0.5583997723062728,N
EBOLA,2015-04-07,H,L,3,0.8384584615384494,2.515375384615348,B
EBOLA,2015-04-08,L,L,1,0.03052025419241211,0.03052025419241211,N
EBOLA,2015-04-09,H,L,3,-1.2964324984201858,-3.8892974952605575,S
EBOLA,2015-04-10,L,L,1,0.1467990498925431,0.1467990498925431,N
EBOLA,2015-04-13,L,L,1,0.1388736359695164,0.1388736359695164,N
EBOLA,2015-04-14,H,H,4,0.708781185467311,2.835124741869244,B
EBOLA,2015-04-15,L,L,1,-0.08414932616164217,-0.08414932616164217,N
EBOLA,2015-04-16,L,H,2,-0.4976602059745705,-0.995320411949141,N
EBOLA,2015-04-17,H,L,3,1.1464988609918958,3.4394965829756874,B
EBOLA,2015-04-20,H,L,3,-0.8824678786413465,-2.6474036359240394,B
EBOLA,2015-04-21,L,L,1,-0.45283293552712545,-0.45283293552712545,N
EBOLA,2015-04-22,H,H,4,-1.5265967970685468,-6.106387188274187,S
EBOLA,2015-04-23,L,L,1,0.43063184755220973,0.43063184755220973,N
EBOLA,2015-04-24,L,L,1,0.6236867350530417,0.6236867350530417,N
EBOLA,2015-04-27,L,L,1,0.0,0.0,N
EBOLA,2015-04-28,H,H,4,-1.3791011880862403,-5.516404752344961,S
EBOLA,2015-04-29,H,H,4,-1.2255463805047828,-4.902185522019131,S
EBOLA,2015-04-30,L,L,1,0.17497335142830917,0.17497335142830917,N
EBOLA,2015-05-01,H,L,3,-1.548231080942386,-4.644693242827158,S
EBOLA,2015-05-04,H,L,3,-0.9435467741935377,-2.830640322580613,B
EBOLA,2015-05-05,L,H,2,-0.138401039837166,-0.276802079674332,N
EBOLA,2015-05-06,H,L,3,-1.7120544036506091,-5.136163210951827,S
EBOLA,2015-05-07,H,L,3,1.3437309446538093,4.031192833961428,B
EBOLA,2015-05-08,L,L,1,0.27009494188900973,0.27009494188900973,N
EBOLA,2015-05-11,H,L,3,-2.4324569025800824,-7.297370707740248,S
EBOLA,2015-05-12,L,L,1,0.25934660971593804,0.25934660971593804,N
EBOLA,2015-05-13,H,L,3,-0.8010672830796817,-2.403201849239045,B
EBOLA,2015-05-14,L,H,2,0.26917901083054474,0.5383580216610895,N
EBOLA,2015-05-15,H,H,4,2.005032768583037,8.020131074332149,B
EBOLA,2015-05-18,H,L,3,-1.6777638515589666,-5.0332915546769,S
EBOLA,2015-05-19,H,L,3,-0.88666246206619,-2.65998738619857,B
EBOLA,2015-05-20,L,L,1,0.1687939939031935,0.1687939939031935,N
EBOLA,2015-05-21,H,H,4,1.3985980049102897,5.594392019641159,B
EBOLA,2015-05-22,L,H,2,0.04154881664393262,0.08309763328786524,N
EBOLA,2015-05-26,H,H,4,1.7109609350338673,6.843843740135469,B
EBOLA,2015-05-27,L,H,2,0.228645273792627,0.457290547585254,N
EBOLA,2015-05-28,L,L,1,-0.24441584234016211,-0.24441584234016211,N
EBOLA,2015-05-29,L,L,1,0.22051371740421377,0.22051371740421377,N
EBOLA,2015-06-01,H,H,4,-1.2875902639360226,-5.15036105574409,S
EBOLA,2015-06-02,H,L,3,-1.395191151536146,-4.185573454608438,S
EBOLA,2015-06-03,H,H,4,-1.60750583376581,-6.43002333506324,S
EBOLA,2015-06-04,H,L,3,1.3019111972918163,3.9057335918754488,B
EBOLA,2015-06-05,H,L,3,-1.217979809710723,-3.653939429132169,S
EBOLA,2015-06-08,L,H,2,-0.1105416685466265,-0.221083337093253,N
EBOLA,2015-06-09,H,H,4,-0.791691488961499,-3.166765955845996,B
EBOLA,2015-06-10,H,L,3,-0.8752393952699555,-2.6257181858098666,B
EBOLA,2015-06-11,H,L,3,2.1035319105834116,6.310595731750235,B
EBOLA,2015-06-12,L,H,2,0.0,0.0,N
EBOLA,2015-06-15,L,L,1,0.16108690532650183,0.16108690532650183,N
EBOLA,2015-06-16,H,L,3,0.787202478307103,2.361607434921309,B
EBOLA,2015-06-17,H,H,4,-0.772653061224482,-3.090612244897928,B
EBOLA,2015-06-18,L,L,1,-0.49090308098345137,-0.49090308098345137,N
EBOLA,2015-06-19,H,L,3,1.2843429446287358,3.8530288338862073,B
EBOLA,2015-06-22,H,L,3,-2.04064491030157,-6.1219347309047105,S
EBOLA,2015-06-23,L,L,1,-0.6000900025702527,-0.6000900025702527,N
EBOLA,2015-06-24,H,L,3,0.8624407295154901,2.5873221885464703,B
EBOLA,2015-06-25,L,L,1,-0.3505737584584945,-0.3505737584584945,N
EBOLA,2015-06-26,H,H,4,-1.1240758441387055,-4.496303376554822,S
EBOLA,2015-06-29,H,H,4,2.646876612508642,10.587506450034567,B
EBOLA,2015-06-30,H,L,3,-0.6932702121514311,-2.0798106364542934,B
EBOLA,2015-07-01,H,L,3,-1.5664873281669323,-4.699461984500797,S
EBOLA,2015-07-02,L,H,2,0.3286602578621345,0.657320515724269,N
EBOLA,2015-07-06,H,H,4,1.8534499999999898,7.413799999999959,B
EBOLA,2015-07-07,H,H,4,0.9394836912486992,3.757934764994797,B
EBOLA,2015-07-08,H,H,4,0.8636583789425112,3.4546335157700447,B
EBOLA,2015-07-09,H,L,3,-1.9702410676677995,-5.910723203003398,S
EBOLA,2015-07-10,H,L,3,-1.585816682256036,-4.757450046768108,S
EBOLA,2015-07-13,L,H,2,-0.31021196957659036,-0.6204239391531807,N
EBOLA,2015-07-14,L,H,2,0.3284622641807733,0.6569245283615466,N
EBOLA,2015-07-15,H,H,4,1.0597079348668936,4.2388317394675745,B
EBOLA,2015-07-16,H,L,3,0.6905353617083776,2.071606085125133,B
EBOLA,2015-07-17,L,L,1,0.5164676952293057,0.5164676952293057,N
EBOLA,2015-07-20,L,L,1,-0.42115902610210254,-0.42115902610210254,N
EBOLA,2015-07-21,L,L,1,0.5413635548861206,0.5413635548861206,N
EBOLA,2015-07-22,L,L,1,0.6225786587365167,0.6225786587365167,N
EBOLA,2015-07-23,H,H,4,1.2458177465855869,4.983270986342347,B
EBOLA,2015-07-24,L,L,1,0.24775209340992532,0.24775209340992532,N
EBOLA,2015-07-27,L,L,1,0.5354658582705785,0.5354658582705785,N
EBOLA,2015-07-28,H,L,3,-0.7292682667218275,-2.1878048001654826,B
EBOLA,2015-07-29,L,L,1,-0.3714444841693032,-0.3714444841693032,N
EBOLA,2015-07-30,H,L,3,0.7705054044036208,2.3115162132108624,B
EBOLA,2015-07-31,H,H,4,0.7399506883158047,2.9598027532632187,B
EBOLA,2015-08-03,H,L,3,0.8324524674157452,2.4973574022472356,B
EBOLA,2015-08-04,H,H,4,-0.7932035420509131,-3.1728141682036526,B
EBOLA,2015-08-05,H,L,3,-0.7505898670147615,-2.2517696010442845,B
EBOLA,2015-08-06,H,L,3,0.8877936557699417,2.663380967309825,B
EBOLA,2015-08-07,H,H,4,1.3118169645934152,5.247267858373661,B
EBOLA,2015-08-10,H,L,3,-1.2385338986177885,-3.7156016958533655,S
EBOLA,2015-08-11,H,H,4,1.587945400945956,6.351781603783824,B
EBOLA,2015-08-12,L,L,1,-0.54509018036073,-0.54509018036073,N
EBOLA,2015-08-13,L,L,1,-0.32240025791892,-0.32240025791892,N
EBOLA,2015-08-14,L,H,2,0.23449583948405017,0.46899167896810035,N
EBOLA,2015-08-17,L,H,2,0.4517570220374134,0.9035140440748268,N
EBOLA,2015-08-18,H,H,4,-0.787018971739939,-3.148075886959756,B
EBOLA,2015-08-19,H,H,4,0.9875352032739482,3.9501408130957927,B
EBOLA,2015-08-20,H,L,3,1.0099350591546097,3.029805177463829,B
EBOLA,2015-08-21,L,L,1,0.3015434129870709,0.3015434129870709,N
EBOLA,2015-08-24,L,H,2,-0.03164636025876355,-0.0632927205175271,N
EBOLA,2015-08-25,H,L,3,-1.6065202468619755,-4.819560740585926,S
EBOLA,2015-08-26,H,L,3,-1.930348235657553,-5.791044706972659,S
EBOLA,2015-08-27,L,H,2,0.0574099893381419,0.1148199786762838,N
EBOLA,2015-08-28,L,L,1,0.2950827868852368,0.2950827868852368,N
EBOLA,2015-08-31,H,L,3,-0.768227355604556,-2.304682066813668,B
EBOLA,2015-09-01,L,H,2,0.5023892357501225,1.004778471500245,N
EBOLA,2015-09-02,H,H,4,-0.8604408822456944,-3.4417635289827775,B
EBOLA,2015-09-03,L,L,1,0.48768142285464666,0.48768142285464666,N
EBOLA,2015-09-04,H,L,3,0.9130542074525128,2.7391626223575383,B
EBOLA,2015-09-08,H,L,3,-1.4753806651450985,-4.426141995435295,S
EBOLA,2015-09-09,L,L,1,0.47984941309218154,0.47984941309218154,N
EBOLA,2015-09-10,L,L,1,-0.6751749858009415,-0.6751749858009415,N
EBOLA,2015-09-11,L,L,1,0.6300273720474259,0.6300273720474259,N
EBOLA,2015-09-14,L,L,1,0.15652277911297752,0.15652277911297752,N
EBOLA,2015-09-15,H,H,4,-1.9164352374332116,-7.665740949732847,S
EBOLA,2015-09-16,L,H,2,-0.3773559748427635,-0.754711949685527,N
EBOLA,2015-09-17,H,H,4,1.2205361644645807,4.882144657858323,B
EBOLA,2015-09-18,H,L,3,1.5384598752598677,4.615379625779603,B
EBOLA,2015-09-21,H,L,3,-1.629809199505472,-4.889427598516416,S
EBOLA,2015-09-22,H,L,3,1.3903904638215892,4.1711713914647675,B
EBOLA,2015-09-23,L,L,1,-0.008213171359938709,-0.008213171359938709,N
EBOLA,2015-09-24,L,H,2,0.6816137147478196,1.3632274294956392,N
EBOLA,2015-09-25,H,L,3,-0.8645978933865872,-2.5937936801597616,B
EBOLA,2015-09-28,H,L,3,1.7113723736105646,5.134117120831694,B
EBOLA,2015-09-29,L,L,1,0.28312408308224235,0.28312408308224235,N
EBOLA,2015-09-30,L,L,1,-0.3468581080353417,-0.3468581080353417,N
EBOLA,2015-10-01,L,L,1,0.21855026535089195,0.21855026535089195,N
EBOLA,2015-10-02,L,H,2,0.6057669106819707,1.2115338213639415,N
EBOLA,2015-10-05,H,L,3,-1.356771858650796,-4.070315575952388,S
EBOLA,2015-10-06,L,H,2,0.43134938313627025,0.8626987662725405,N
EBOLA,2015-10-07,L,L,1,-0.3322560724107637,-0.3322560724107637,N
EBOLA,2015-10-08,H,H,4,-0.8374656612320619,-3.3498626449282476,B
EBOLA,2015-10-09,L,L,1,0.26238111071155146,0.26238111071155146,N
EBOLA,2015-10-12,H,H,4,0.7605495646103133,3.0421982584412532,B
EBOLA,2015-10-13,L,H,2,0.17043990074214754,0.3408798014842951,N
EBOLA,2015-10-14,H,H,4,0.8750624027720422,3.5002496110881687,B
EBOLA,2015-10-15,L,L,1,-0.48996064257027516,-0.48996064257027516,N
EBOLA,2015-10-16,L,L,1,0.0322875133770939,0.0322875133770939,N
EBOLA,2015-10-19,L,L,1,-0.274351650125082,-0.274351650125082,N
EBOLA,2015-10-20,L,L,1,-0.6149316486748546,-0.6149316486748546,N
