,Disease,Date,V_Close,V_Volume,Index_H/L,Bu/Be,Volatility,Death_H/M/L,Illness_H/M/L,News_H/M/L,Signal
1250,ZIKA,2016-11-29,L,L,1,-0.46573460986639725,-0.46573460986639725,L,L,L,N
1251,ZIKA,2016-11-30,H,H,4,-1.341923757621366,-5.367695030485464,L,L,L,N
1252,ZIKA,2016-12-01,L,L,1,-0.18791856823265896,-0.18791856823265896,L,L,L,N
1253,ZIKA,2016-12-02,L,L,1,0.5379218169452971,0.5379218169452971,L,L,L,N
1254,ZIKA,2016-12-05,L,L,1,-0.5350437001519825,-0.5350437001519825,L,L,L,N
1255,ZIKA,2016-12-06,L,H,2,-0.09862022504374401,-0.19724045008748803,L,L,L,N
1256,ZIKA,2016-12-07,L,L,1,0.3589715516467695,0.3589715516467695,L,L,L,N
1257,ZIKA,2016-12-08,L,L,1,-0.23249753675227414,-0.23249753675227414,L,L,L,N
1258,ZIKA,2016-12-09,H,H,4,-1.0486672044456302,-4.194668817782521,L,L,L,N
1259,ZIKA,2016-12-12,L,L,1,0.380432964122579,0.380432964122579,L,L,L,N
1260,ZIKA,2016-12-13,L,L,1,-0.33387745894242205,-0.33387745894242205,L,L,L,N
1261,ZIKA,2016-12-14,H,H,4,-1.4667225387067995,-5.866890154827198,L,L,L,N
1262,ZIKA,2016-12-15,H,L,3,-1.3691132708056108,-4.107339812416832,L,L,L,N
1263,ZIKA,2016-12-16,H,L,3,0.6614561453868628,1.9843684361605884,L,L,L,N
1264,ZIKA,2016-12-19,L,H,2,0.4997621332782254,0.9995242665564508,L,L,L,N
1265,ZIKA,2016-12-20,H,L,3,-0.7367115106993838,-2.2101345320981514,L,L,L,N
1266,ZIKA,2016-12-21,L,L,1,0.055661006998231066,0.055661006998231066,L,L,L,N
1267,ZIKA,2016-12-22,L,L,1,-0.2410774268164606,-0.2410774268164606,L,L,L,N
1268,ZIKA,2016-12-23,L,L,1,0.31601822905542587,0.31601822905542587,L,L,L,N
1269,ZIKA,2016-12-27,L,L,1,0.5837098119151118,0.5837098119151118,L,L,L,N
1270,ZIKA,2016-12-28,L,L,1,0.276347646948194,0.276347646948194,L,L,L,N
1271,ZIKA,2016-12-29,H,H,4,1.3136138038433387,5.254455215373355,L,L,L,N
1272,ZIKA,2016-12-30,L,L,1,-0.6165563458468082,-0.6165563458468082,L,L,L,N
1273,ZIKA,2017-01-03,H,L,3,0.7845999381023594,2.353799814307078,L,L,L,N
1274,ZIKA,2017-01-04,L,L,1,0.35303702043054663,0.35303702043054663,L,L,L,N
1275,ZIKA,2017-01-05,H,H,4,1.55150729251754,6.20602917007016,L,L,L,N
1276,ZIKA,2017-01-06,H,L,3,-0.7372552720331327,-2.211765816099398,L,L,L,N
1277,ZIKA,2017-01-09,H,L,3,0.8232644295302016,2.469793288590605,L,L,L,N
1278,ZIKA,2017-01-10,L,L,1,0.4260264564840188,0.4260264564840188,L,L,L,N
1279,ZIKA,2017-01-11,L,H,2,0.3093221332864049,0.6186442665728098,L,L,L,N
1280,ZIKA,2017-01-12,L,L,1,0.3612370044052904,0.3612370044052904,L,L,L,N
1281,ZIKA,2017-01-13,L,L,1,0.26336141643887867,0.26336141643887867,L,L,L,N
1282,ZIKA,2017-01-17,H,L,3,1.4359504547408308,4.3078513642224925,L,L,L,N
1283,ZIKA,2017-01-18,H,L,3,-0.8459171488289563,-2.537751446486869,L,L,L,N
1284,ZIKA,2017-01-19,L,L,1,-0.08706015268407086,-0.08706015268407086,L,L,L,N
1285,ZIKA,2017-01-20,L,H,2,0.243971427480294,0.487942854960588,L,L,L,N
1286,ZIKA,2017-01-23,L,H,2,0.6431968541539268,1.2863937083078536,L,L,L,N
1287,ZIKA,2017-01-24,L,L,1,-0.4490923184291229,-0.4490923184291229,L,L,L,N
1288,ZIKA,2017-01-25,H,L,3,-0.824149409841668,-2.472448229525004,L,L,L,N
1289,ZIKA,2017-01-26,H,L,3,-0.9272200839748002,-2.7816602519244005,L,L,L,N
1290,ZIKA,2017-01-27,L,L,1,0.20306904109006485,0.20306904109006485,L,L,L,N
1291,ZIKA,2017-01-30,L,L,1,0.42294740369983597,0.42294740369983597,L,L,L,N
1292,ZIKA,2017-01-31,H,L,3,1.3863314785791836,4.158994435737551,L,L,L,N
1293,ZIKA,2017-02-01,L,L,1,-0.3029043625381922,-0.3029043625381922,L,L,L,N
1294,ZIKA,2017-02-02,L,L,1,0.5555547019675755,0.5555547019675755,L,L,L,N
1295,ZIKA,2017-02-03,L,L,1,0.25034617577162077,0.25034617577162077,L,L,L,N
1296,ZIKA,2017-02-06,H,L,3,1.3519332132592599,4.05579963977778,L,L,L,N
1297,ZIKA,2017-02-07,L,L,1,-0.2039065472533519,-0.2039065472533519,L,L,L,N
1298,ZIKA,2017-02-08,L,L,1,0.6214907255362778,0.6214907255362778,L,L,L,N
1299,ZIKA,2017-02-09,H,L,3,-0.7614865765041667,-2.2844597295125,L,L,L,N
1300,ZIKA,2017-02-10,L,L,1,0.26429959703042627,0.26429959703042627,L,L,L,N
1301,ZIKA,2017-02-13,H,L,3,-0.6802678687120367,-2.04080360613611,L,L,L,N
1302,ZIKA,2017-02-14,L,L,1,0.11129879851117241,0.11129879851117241,L,L,L,N
1303,ZIKA,2017-02-15,L,L,1,0.4447079449243052,0.4447079449243052,L,L,L,N
1304,ZIKA,2017-02-16,L,L,1,0.536402738264874,0.536402738264874,L,L,L,N
1305,ZIKA,2017-02-17,L,L,1,-0.3387550755630908,-0.3387550755630908,L,L,L,N
1306,ZIKA,2017-02-21,L,L,1,0.05948334466348015,0.05948334466348015,L,L,L,N
1307,ZIKA,2017-02-22,L,L,1,0.13588450106156724,0.13588450106156724,L,L,L,N
1308,ZIKA,2017-02-23,H,L,3,0.8735458952236153,2.6206376856708458,L,L,L,N
1309,ZIKA,2017-02-24,L,L,1,0.6389734212380427,0.6389734212380427,L,L,L,N
1310,ZIKA,2017-02-27,L,L,1,-0.48453969468353897,-0.48453969468353897,L,L,L,N
1311,ZIKA,2017-02-28,L,L,1,0.09234385261054356,0.09234385261054356,L,L,L,N
1312,ZIKA,2017-03-01,L,L,1,-0.1425857550301335,-0.1425857550301335,L,L,L,N
1313,ZIKA,2017-03-02,H,L,3,-1.2430673818758065,-3.7292021456274194,L,L,L,N
1314,ZIKA,2017-03-03,L,L,1,-0.05953393332992496,-0.05953393332992496,L,L,L,N
1315,ZIKA,2017-03-06,H,H,4,-0.6722840494888249,-2.6891361979552997,L,L,L,N
1316,ZIKA,2017-03-07,H,L,3,-0.8053478340871445,-2.4160435022614335,L,L,L,N
1317,ZIKA,2017-03-08,L,L,1,-0.6218699310923337,-0.6218699310923337,L,L,L,N
1318,ZIKA,2017-03-09,L,L,1,-0.5127733445641103,-0.5127733445641103,L,L,L,N
1319,ZIKA,2017-03-10,L,L,1,0.21839783158559278,0.21839783158559278,L,L,L,N
1320,ZIKA,2017-03-13,L,L,1,0.017431136528678337,0.017431136528678337,L,L,L,N
1321,ZIKA,2017-03-14,L,L,1,-0.5403477521413236,-0.5403477521413236,L,L,L,N
1322,ZIKA,2017-03-15,H,H,4,1.866453683847169,7.465814735388676,L,L,L,N
1323,ZIKA,2017-03-16,L,L,1,0.41290580645161334,0.41290580645161334,L,L,L,N
1324,ZIKA,2017-03-17,L,H,2,0.22273193979100991,0.44546387958201983,L,L,L,N
1325,ZIKA,2017-03-20,L,L,1,0.44448586109044896,0.44448586109044896,L,L,L,N
1326,ZIKA,2017-03-21,H,H,4,0.876520281226778,3.506081124907112,L,L,L,N
1327,ZIKA,2017-03-22,L,L,1,0.2446439999608252,0.2446439999608252,L,L,L,N
1328,ZIKA,2017-03-23,L,L,1,-0.13464949701844642,-0.13464949701844642,L,L,L,N
1329,ZIKA,2017-03-24,L,L,1,0.16011039285599438,0.16011039285599438,L,L,L,N
1330,ZIKA,2017-03-27,L,L,1,0.563686685481346,0.563686685481346,L,L,L,N
1331,ZIKA,2017-03-28,L,L,1,-0.4099372576753746,-0.4099372576753746,L,L,L,N
1332,ZIKA,2017-03-29,L,L,1,0.24361642940511352,0.24361642940511352,L,L,L,N
1333,ZIKA,2017-03-30,H,L,3,-0.7206913480149013,-2.162074044044704,L,L,L,N
1334,ZIKA,2017-03-31,L,L,1,0.21102388612286305,0.21102388612286305,L,L,L,N
1335,ZIKA,2017-04-03,L,L,1,0.5306578459344902,0.5306578459344902,L,L,L,N
1336,ZIKA,2017-04-04,L,L,1,0.22622958066575993,0.22622958066575993,L,L,L,N
1337,ZIKA,2017-04-05,L,H,2,0.0,0.0,L,L,L,N
1338,ZIKA,2017-04-06,L,H,2,-0.3678339650267315,-0.735667930053463,L,L,L,N
1339,ZIKA,2017-04-07,L,H,2,0.2349379090451409,0.4698758180902818,L,L,L,N
1340,ZIKA,2017-04-10,L,H,2,0.0,0.0,L,L,L,N
1341,ZIKA,2017-04-11,H,H,4,1.44818601580603,5.79274406322412,L,L,L,N
1342,ZIKA,2017-04-12,H,L,3,0.6848708526302261,2.054612557890678,L,L,L,N
1343,ZIKA,2017-04-13,L,L,1,0.47533274402555836,0.47533274402555836,L,L,L,N
1344,ZIKA,2017-04-17,L,L,1,-0.29363785144597143,-0.29363785144597143,L,L,L,N
1345,ZIKA,2017-04-18,L,L,1,0.4744780836792861,0.4744780836792861,L,L,L,N
1346,ZIKA,2017-04-19,H,L,3,-0.8874751669109227,-2.662425500732768,L,L,L,N
1347,ZIKA,2017-04-20,L,L,1,0.18893945151714497,0.18893945151714497,L,L,L,N
1348,ZIKA,2017-04-21,L,L,1,0.2869785198997832,0.2869785198997832,L,L,L,N
1349,ZIKA,2017-04-24,H,L,3,-0.6785994714839205,-2.0357984144517616,L,L,L,N
1350,ZIKA,2017-04-25,H,L,3,-1.012514792249386,-3.037544376748158,L,L,L,N
1351,ZIKA,2017-04-26,L,L,1,0.4906411642411568,0.4906411642411568,L,L,L,N
1352,ZIKA,2017-04-27,L,L,1,-0.3723907769742074,-0.3723907769742074,L,L,L,N
1353,ZIKA,2017-04-28,L,L,1,0.31563917531056696,0.31563917531056696,L,L,L,N
1354,ZIKA,2017-05-01,H,L,3,-0.910821418667429,-2.732464256002287,L,L,L,N
1355,ZIKA,2017-05-02,L,H,2,-0.0167092841432126,-0.0334185682864252,L,L,L,N
1356,ZIKA,2017-05-03,H,H,4,-1.3957367088050732,-5.582946835220293,L,L,L,N
1357,ZIKA,2017-05-04,H,L,3,-1.008647202695856,-3.025941608087568,L,L,L,N
1358,ZIKA,2017-05-05,L,H,2,0.1883731467730687,0.3767462935461374,L,L,L,N
1359,ZIKA,2017-05-08,L,L,1,-0.22220493595068724,-0.22220493595068724,L,L,L,N
1360,ZIKA,2017-05-09,L,L,1,-0.5995691648822188,-0.5995691648822188,L,L,L,N
1361,ZIKA,2017-05-10,L,L,1,-0.00861869861390474,-0.00861869861390474,L,L,L,N
1362,ZIKA,2017-05-11,L,H,2,0.3964141641122465,0.792828328224493,L,L,L,N
1363,ZIKA,2017-05-12,L,L,1,0.28326351931331484,0.28326351931331484,L,L,L,N
1364,ZIKA,2017-05-15,L,L,1,0.2653402334102495,0.2653402334102495,L,L,L,N
1365,ZIKA,2017-05-16,L,L,1,0.435379037351713,0.435379037351713,L,L,L,N
1366,ZIKA,2017-05-17,H,H,4,1.818953645236654,7.275814580946616,L,L,L,N
1367,ZIKA,2017-05-18,H,L,3,-0.8181008363127185,-2.4543025089381554,L,L,L,N
1368,ZIKA,2017-05-19,L,L,1,0.49659457110673433,0.49659457110673433,L,L,L,N
1369,ZIKA,2017-05-22,L,L,1,0.418760461997314,0.418760461997314,L,L,L,N
1370,ZIKA,2017-05-23,L,H,2,-0.6338640428045994,-1.2677280856091988,L,L,L,N
1371,ZIKA,2017-05-24,L,L,1,0.39449555476325227,0.39449555476325227,L,L,L,N
1372,ZIKA,2017-05-25,L,L,1,-0.10868489165885009,-0.10868489165885009,L,L,L,N
1373,ZIKA,2017-05-26,H,H,4,0.8871760741418822,3.5487042965675286,L,L,L,N
1374,ZIKA,2017-05-30,L,L,1,-0.33184170954171366,-0.33184170954171366,L,L,L,N
1375,ZIKA,2017-05-31,L,H,2,0.39953720991789954,0.7990744198357991,L,L,L,N
1376,ZIKA,2017-06-01,L,L,1,0.08290333071869771,0.08290333071869771,L,L,L,N
1377,ZIKA,2017-06-02,H,L,3,0.7372432013150743,2.2117296039452228,L,L,L,N
1378,ZIKA,2017-06-05,L,H,2,0.09867773950598124,0.1973554790119625,L,L,L,N
1379,ZIKA,2017-06-06,H,H,4,1.1254374157864788,4.501749663145915,L,L,L,N
1380,ZIKA,2017-06-07,L,L,1,-0.5280268160524293,-0.5280268160524293,L,L,L,N
1381,ZIKA,2017-06-08,H,L,3,-0.6533238216412496,-1.9599714649237487,L,L,L,N
1382,ZIKA,2017-06-09,H,L,3,-0.912454567818255,-2.737363703454765,L,L,L,N
1383,ZIKA,2017-06-12,L,L,1,-0.14932802265366085,-0.14932802265366085,L,L,L,N
1384,ZIKA,2017-06-13,L,L,1,0.09970255816131868,0.09970255816131868,L,L,L,N
1385,ZIKA,2017-06-14,L,H,2,-0.5478112413393688,-1.0956224826787375,L,L,L,N
1386,ZIKA,2017-06-15,L,H,2,-0.4172926055750259,-0.8345852111500518,L,L,L,N
1387,ZIKA,2017-06-16,L,L,1,0.016758297016439272,0.016758297016439272,L,L,L,N
1388,ZIKA,2017-06-19,H,L,3,-0.7625239069054324,-2.287571720716297,L,L,L,N
1389,ZIKA,2017-06-20,L,L,1,-0.2110951616988932,-0.2110951616988932,L,L,L,N
1390,ZIKA,2017-06-21,L,L,1,0.28769419529530715,0.28769419529530715,L,L,L,N
1391,ZIKA,2017-06-22,L,L,1,0.33749663358495496,0.33749663358495496,L,L,L,N
1392,ZIKA,2017-06-23,L,H,2,0.42886142665425897,0.8577228533085179,L,L,L,N
1393,ZIKA,2017-06-26,H,L,3,-0.8959214602696219,-2.687764380808866,L,L,L,N
1394,ZIKA,2017-06-27,L,L,1,0.38019347431401673,0.38019347431401673,L,L,L,N
1395,ZIKA,2017-06-28,L,L,1,0.07575456738919684,0.07575456738919684,L,L,L,N
1396,ZIKA,2017-06-29,L,H,2,-0.4878065519292485,-0.975613103858497,L,L,L,N
1397,ZIKA,2017-06-30,L,L,1,-0.2535522312373084,-0.2535522312373084,L,L,L,N
1398,ZIKA,2017-07-03,H,H,4,-1.6353169370102671,-6.541267748041069,L,L,L,N
1399,ZIKA,2017-07-05,L,L,1,0.3704031482609338,0.3704031482609338,L,L,L,N
1400,ZIKA,2017-07-06,L,L,1,-0.04290765644286987,-0.04290765644286987,L,L,L,N
1401,ZIKA,2017-07-07,H,H,4,-1.0217240403389338,-4.086896161355735,L,L,L,N
1402,ZIKA,2017-07-10,L,H,2,0.1648178362666286,0.3296356725332572,L,L,L,N
1403,ZIKA,2017-07-11,L,L,1,0.12990560206196378,0.12990560206196378,L,L,L,N
1404,ZIKA,2017-07-12,L,L,1,0.35460646026794773,0.35460646026794773,L,L,L,N
1405,ZIKA,2017-07-13,L,L,1,-0.18098681531489857,-0.18098681531489857,L,L,L,N
1406,ZIKA,2017-07-14,H,L,3,0.8202357105854041,2.4607071317562124,L,L,L,N
1407,ZIKA,2017-07-17,L,L,1,0.4453232965313747,0.4453232965313747,L,L,L,N
1408,ZIKA,2017-07-18,H,L,3,0.6991218288078915,2.0973654864236746,L,L,L,N
1409,ZIKA,2017-07-19,L,H,2,-0.025399203916687263,-0.050798407833374526,L,L,L,N
1410,ZIKA,2017-07-20,L,H,2,0.13549796518463886,0.2709959303692777,L,L,L,N
1411,ZIKA,2017-07-21,H,H,4,0.8626556302884891,3.4506225211539565,L,L,L,N
1412,ZIKA,2017-07-24,L,H,2,0.04192185071403287,0.08384370142806574,L,L,L,N
1413,ZIKA,2017-07-25,L,H,2,-0.32687956293486753,-0.6537591258697351,L,L,L,N
1414,ZIKA,2017-07-26,H,L,3,0.8072645611716389,2.4217936835149168,L,L,L,N
1415,ZIKA,2017-07-27,L,L,1,-0.07507174028373864,-0.07507174028373864,L,L,L,N
1416,ZIKA,2017-07-28,H,L,3,0.7513156294238543,2.253946888271563,L,L,L,N
1417,ZIKA,2017-07-31,L,H,2,0.049712485711950194,0.09942497142390039,L,L,L,N
1418,ZIKA,2017-08-01,L,H,2,-0.08281407867495316,-0.16562815734990632,L,L,L,N
1419,ZIKA,2017-08-02,L,L,1,-0.20721093730275975,-0.20721093730275975,L,L,L,N
1420,ZIKA,2017-08-03,L,L,1,0.15780232296009888,0.15780232296009888,L,L,L,N
1421,ZIKA,2017-08-04,H,H,4,-0.7794958381124761,-3.1179833524499045,L,L,L,N
1422,ZIKA,2017-08-07,L,H,2,-0.11700793786865171,-0.23401587573730342,L,L,L,N
1423,ZIKA,2017-08-08,L,H,2,0.29286168031359416,0.5857233606271883,L,L,L,N
1424,ZIKA,2017-08-09,H,L,3,1.2097421891394733,3.62922656741842,L,L,L,N
1425,ZIKA,2017-08-10,H,L,3,0.7419017515769788,2.2257052547309364,L,L,L,N
1426,ZIKA,2017-08-11,L,L,1,0.4745945542475649,0.4745945542475649,L,L,L,N
1427,ZIKA,2017-08-14,H,L,3,-0.7085291904183721,-2.1255875712551164,L,L,L,N
1428,ZIKA,2017-08-15,H,L,3,-0.7709932869257363,-2.312979860777209,L,L,L,N
1429,ZIKA,2017-08-16,H,L,3,0.7356587683338134,2.20697630500144,L,L,L,N
1430,ZIKA,2017-08-17,L,L,1,0.5087347047985302,0.5087347047985302,L,L,L,N
1431,ZIKA,2017-08-18,L,H,2,-0.15511062380783036,-0.3102212476156607,L,L,L,N
1432,ZIKA,2017-08-21,L,H,2,0.37612345765845046,0.7522469153169009,L,L,L,N
1433,ZIKA,2017-08-22,L,L,1,-0.448031110328595,-0.448031110328595,L,L,L,N
1434,ZIKA,2017-08-23,L,L,1,0.37640046130758,0.37640046130758,L,L,L,N
1435,ZIKA,2017-08-24,L,L,1,-0.3097717503834918,-0.3097717503834918,L,L,L,N
1436,ZIKA,2017-08-25,L,H,2,0.36797530159475844,0.7359506031895169,L,L,L,N
1437,ZIKA,2017-08-28,H,L,3,1.588727417121194,4.766182251363582,L,L,L,N
1438,ZIKA,2017-08-29,L,L,1,-0.21654021627172115,-0.21654021627172115,L,L,L,N
1439,ZIKA,2017-08-30,L,L,1,-0.04822134782545007,-0.04822134782545007,L,L,L,N
1440,ZIKA,2017-08-31,H,H,4,1.1740101224347876,4.696040489739151,L,L,L,N
1441,ZIKA,2017-09-01,L,L,1,0.1907470990303528,0.1907470990303528,L,L,L,N
1442,ZIKA,2017-09-05,H,L,3,1.1105830733076916,3.3317492199230747,L,L,L,N
1443,ZIKA,2017-09-06,L,L,1,-0.5099646988071971,-0.5099646988071971,L,L,L,N
1444,ZIKA,2017-09-07,H,L,3,1.040932908144998,3.122798724434994,L,L,L,N
1445,ZIKA,2017-09-08,L,L,1,-0.12487629263732147,-0.12487629263732147,L,L,L,N
1446,ZIKA,2017-09-11,H,L,3,-1.3909502118390926,-4.172850635517278,L,L,L,N
1447,ZIKA,2017-09-12,L,L,1,0.2932054791472183,0.2932054791472183,L,L,L,N
1448,ZIKA,2017-09-13,H,L,3,-0.750629752696419,-2.251889258089257,L,L,L,N
1449,ZIKA,2017-09-14,L,L,1,0.43786561230900745,0.43786561230900745,L,L,L,N
1450,ZIKA,2017-09-15,L,H,2,-0.49936983197939044,-0.9987396639587809,L,L,L,N
1451,ZIKA,2017-09-18,H,L,3,-0.9320465301684622,-2.7961395905053865,L,L,L,N
1452,ZIKA,2017-09-19,L,L,1,0.20907204720912453,0.20907204720912453,L,L,L,N
1453,ZIKA,2017-09-20,H,H,4,-0.8024393965068377,-3.209757586027351,L,L,L,N
1454,ZIKA,2017-09-21,H,L,3,-0.760397166468274,-2.281191499404822,L,L,L,N
1455,ZIKA,2017-09-22,L,L,1,0.45647049233779047,0.45647049233779047,L,L,L,N
1456,ZIKA,2017-09-25,H,H,4,1.0467389004663818,4.186955601865527,L,L,L,N
1457,ZIKA,2017-09-26,H,L,3,-1.1161969093085755,-3.3485907279257265,L,L,L,N
1458,ZIKA,2017-09-27,H,L,3,-0.9420139754914292,-2.8260419264742875,L,L,L,N
1459,ZIKA,2017-09-28,L,L,1,0.18855221703839575,0.18855221703839575,L,L,L,N
1460,ZIKA,2017-09-29,L,H,2,-0.5155036454913886,-1.0310072909827772,L,L,L,N
