Date,Open,High,Low,Close,Volume
6/4/14,111.760002,111.82,111.269997,111.540001,7882000
6/5/14,111.129997,111.970001,111.019997,111.589996,6915600
6/6/14,112.129997,112.410004,111.489998,111.589996,7832800
6/9/14,111.449997,111.639999,111.199997,111.43,5162800
6/10/14,111.040001,111.269997,110.830002,111.019997,5986000
6/11/14,111.260002,111.540001,110.849998,111.220001,5569700
6/12/14,111.300003,112.349998,111,112.209999,9775900
6/13/14,111.57,112.620003,111.529999,112.150002,5412500
6/16/14,112.209999,112.629997,112.099998,112.43,5184600
6/17/14,112.07,112.089996,111.480003,111.540001,6668800
6/18/14,111.800003,112.760002,111.559998,112.400002,11256500
6/19/14,112.510002,112.559998,110.739998,110.959999,14215500
6/20/14,110.970001,111.800003,110.900002,111.800003,7319100
6/23/14,112.080002,112.18,111.410004,111.449997,5821700
6/24/14,112.150002,112.650002,111.82,112.580002,9698300
6/25/14,113.099998,113.360001,112.690002,112.870003,5699300
6/26/14,113.209999,113.800003,113.209999,113.410004,6628900
6/27/14,113.68,113.82,113.169998,113.239998,7216500
6/30/14,113.559998,113.800003,113.089996,113.519997,5593100
7/1/14,112.5,112.739998,112.199997,112.279999,8019200
7/2/14,111.629997,111.669998,110.970001,111.080002,9382500
7/3/14,110.379997,110.860001,110.339996,110.68,6173900
7/7/14,111.269997,111.809998,111.230003,111.489998,5928900
7/8/14,112.239998,112.860001,112.239998,112.739998,6352100
7/9/14,112.660004,113.139999,112.379997,112.830002,6395200
7/10/14,113.540001,113.660004,112.82,112.860001,7196900
7/11/14,113.349998,113.68,113.279999,113.580002,4676500
7/14/14,113.279999,113.410004,112.93,113.089996,4743300
7/15/14,112.830002,113.470001,112.5,112.860001,7720000
7/16/14,113,113.580002,112.940002,113.459999,4615800
7/17/14,114.230003,115.050003,113.940002,114.889999,10901000
7/18/14,114.879997,114.959999,114.110001,114.519997,6677900
7/21/14,115.010002,115.629997,115.010002,115.089996,5724100
7/22/14,115.089996,115.459999,114.650002,115.330002,5753200
7/23/14,115.510002,115.629997,115.169998,115.18,3489600
7/24/14,114.519997,114.580002,114.25,114.32,6609000
7/25/14,115.339996,115.68,115.160004,115.669998,7041800
7/28/14,115.589996,115.900002,115.120003,115.510002,5138300
7/29/14,115.870003,116.07,115.419998,115.93,6579300
7/30/14,115.150002,115.379997,114.169998,114.32,12251200
7/31/14,113.529999,114.580002,113.470001,113.980003,18254000
8/1/14,113.580002,114.870003,113.050003,114.559998,14951200
8/4/14,114.529999,114.809998,114.260002,114.260002,5183800
8/5/14,114.07,114.800003,113.68,114.629997,8032000
8/6/14,115.470001,115.470001,114.599998,114.699997,7289200
8/7/14,114.839996,115.769997,114.57,115.769997,9745500
8/8/14,115.93,116.419998,115.379997,115.519997,9536700
8/11/14,115.650002,115.82,115.290001,115.510002,6668800
8/12/14,115.410004,115.440002,114.730003,114.760002,8122400
8/13/14,114.870003,115.519997,114.779999,115.510002,8210500
8/14/14,115.93,116.5,115.389999,116.440002,9028200
8/15/14,116.709999,118.360001,116.690002,117.709999,17606700
8/18/14,117.209999,117.300003,116.389999,116.540001,7595300
8/19/14,117.080002,117.150002,115.980003,116.18,5936900
8/20/14,116.040001,116.110001,115.57,115.989998,7275600
8/21/14,116.07,116.760002,116.019997,116.639999,6790700
8/22/14,116.739998,117.43,116.209999,117.290001,10149900
8/25/14,117.449997,117.779999,117.209999,117.730003,5760700
8/26/14,117.940002,117.989998,117.209999,117.349998,5487600
8/27/14,117.699997,118.410004,117.400002,118.349998,7265800
8/28/14,119.129997,119.370003,118.669998,118.970001,9463600
8/29/14,118.919998,119.43,118.75,119.050003,8512900
9/2/14,117.279999,117.379997,116.699997,116.730003,10506000
9/3/14,116.400002,117.379997,116.309998,117.379997,6553900
9/4/14,116.620003,116.879997,115.93,115.949997,12528900
9/5/14,116.440002,116.599998,115.440002,115.730003,6886000
9/8/14,116.410004,116.629997,115.449997,115.779999,9326400
9/9/14,115.489998,115.889999,115.449997,115.690002,5353100
9/10/14,114.970001,115.120003,114.790001,114.959999,8729400
9/11/14,115.260002,115.540001,114.57,114.580002,9274800
9/12/14,113.690002,113.919998,113.220001,113.379997,11114900
9/15/14,113.849998,114.07,113.360001,113.550003,5510700
9/16/14,113.610001,113.860001,113.080002,113.089996,9304700
9/17/14,113.529999,113.830002,112.730003,112.800003,12917000
9/18/14,113.18,113.480003,112.849998,113.160004,7031200
9/19/14,113.580002,114.68,113.199997,114.599998,13236900
9/22/14,114.660004,115.040001,114.440002,114.739998,6617200
9/23/14,114.910004,115.470001,114.769997,115.449997,6362400
9/24/14,115.290001,115.550003,114.639999,114.809998,5223300
9/25/14,115.309998,116.18,115.309998,116.169998,8947800
9/26/14,116.019997,116.290001,115.620003,116,7799600
9/29/14,117,117.169998,116.660004,116.93,6791800
9/30/14,116.660004,117.040001,116.129997,116.269997,7277500
10/1/14,116.889999,118.260002,116.830002,118.230003,17194900
10/2/14,117.830002,118.199997,117.139999,117.199997,8251800
10/3/14,117,117.769997,116.830002,117.699997,8561500
10/6/14,117.620003,118.190002,117.360001,117.769997,4485500
10/7/14,118.309998,119.43,118.18,119.360001,8837700
10/8/14,119.449997,119.519997,118.510002,119.389999,9391300
10/9/14,119.269997,119.669998,118.779999,118.870003,10291700
10/10/14,119.519997,120.080002,119.309998,120.050003,8774400
10/13/14,120.160004,121.169998,120.050003,120.779999,6450700
10/14/14,121.309998,121.779999,120.68,121.57,11285400
10/15/14,124.580002,127.68,121.839996,122.529999,37407500
10/16/14,124.120003,124.129997,121.440002,121.75,18096600
10/17/14,121.190002,121.709999,120.480003,121.07,8524300
10/20/14,121.779999,121.849998,120.940002,121.510002,7742500
10/21/14,120.839996,121.239998,120.529999,120.540001,9754700
10/22/14,120.470001,120.849998,120.220001,120.669998,9260200
10/23/14,120.040001,120.18,119.059998,119.599998,10936300
10/24/14,119.93,120.410004,119.470001,119.720001,5704900
10/27/14,119.889999,120.269997,119.660004,119.940002,3391900
10/28/14,119.480003,119.650002,119.080002,119.190002,5141300
10/29/14,118.959999,119.82,118.419998,119.459999,9105100
10/30/14,120.32,120.459999,119.510002,119.559998,7024400
10/31/14,119.339996,119.709999,118.830002,119.25,6664200
11/3/14,118.900002,119.160004,118.209999,118.959999,9726600
11/4/14,119.419998,119.910004,119.080002,119.330002,3664800
11/5/14,118.910004,119.370003,118.82,119.160004,4799600
11/6/14,118.599998,118.93,118.309998,118.389999,5901900
11/7/14,118.720001,119.75,118.68,119.75,8550500
11/10/14,119.580002,119.580002,118.559998,118.650002,4787300
11/11/14,118.480003,118.809998,118.339996,118.730003,2416500
11/12/14,119.199997,119.529999,118.449997,118.629997,4040800
11/13/14,118.699997,119.18,118.440002,118.910004,4475900
11/14/14,118.839996,119.589996,118.68,119.489998,5191200
11/17/14,119.779999,119.790001,118.879997,119.190002,4726200
11/18/14,119.32,119.580002,119.160004,119.519997,4471200
11/19/14,118.879997,119.580002,118.760002,118.760002,5792500
11/20/14,119.900002,119.949997,119.059998,119.379997,5683600
11/21/14,119.57,120.160004,119.519997,120.099998,3640100
11/24/14,119.669998,120.269997,119.550003,120.199997,4033900
11/25/14,120.370003,121.269997,120.309998,121.199997,6770000
11/26/14,121.639999,121.870003,121.470001,121.529999,4339100
11/28/14,122.129997,122.669998,122.129997,122.489998,4562200
12/1/14,122.68,122.809998,121.459999,121.5,7728600
12/2/14,120.839996,120.849998,120.290001,120.32,5757200
12/3/14,120.300003,120.800003,120.129997,120.790001,4868600
12/4/14,120.75,121.800003,120.620003,121.800003,4250500
12/5/14,121.57,121.599998,120.519997,121.089996,8030700
12/8/14,121.419998,122.839996,121.139999,122.57,6021800
12/9/14,123.599998,123.970001,122.959999,123.199997,6639700
12/10/14,123.18,124.400002,123.080002,124.099998,6439200
12/11/14,123.739998,124.610001,123.290001,124.610001,7863500
12/12/14,125.449997,126.349998,125.019997,126.300003,9317400
12/15/14,125.639999,126.699997,125.43,126.040001,9387400
12/16/14,127.360001,127.720001,126.360001,127.599998,7426400
12/17/14,126.910004,127.190002,125.699997,126.449997,11558800
12/18/14,124.93,125.099998,124.199997,124.199997,12758200
12/19/14,124.580002,125.949997,124.440002,125.870003,7894500
12/22/14,125.449997,126.190002,125.32,126.040001,4118800
12/23/14,125.449997,125.599998,123.489998,123.540001,7406100
12/24/14,123.059998,124.059998,122.93,123.949997,4871400
12/26/14,124.550003,124.589996,124.019997,124.410004,2921300
12/29/14,124.910004,125.660004,124.809998,125.339996,4070700
12/30/14,125.980003,126.209999,125.529999,125.68,4372600
12/31/14,125.699997,126.169998,125.650002,125.919998,4993300
1/2/15,126.290001,127.660004,126.150002,127.32,9432000
1/5/15,128.009995,129.630005,127.959999,129.320007,9789500
1/6/15,130.699997,132.490005,130.190002,131.649994,18331300
1/7/15,130.699997,131.970001,130.169998,131.389999,9762900
1/8/15,130.360001,130.369995,129.419998,129.649994,8055300
1/9/15,129.199997,131.110001,129.039993,131.070007,9398800
1/12/15,131,132.309998,130.919998,131.820007,6658100
1/13/15,131.389999,132.610001,131.139999,131.820007,8260800
1/14/15,133.720001,134.119995,132.699997,132.820007,12324500
1/15/15,132.850006,135.029999,132.679993,134.910004,11454200
1/16/15,134.330002,134.679993,133.029999,133.190002,9390500
1/20/15,134.130005,135.110001,134.070007,134.960007,7758700
1/21/15,135.199997,135.589996,132.960007,133.399994,9803900
1/22/15,134,134.179993,132.279999,132.919998,10200000
1/23/15,134.300003,135.119995,134.149994,134.770004,7334600
1/26/15,134.839996,135.190002,134.050003,134.360001,5966500
1/27/15,135.729996,136.130005,134.149994,134.570007,8079600
1/28/15,134.75,137.410004,134.699997,136.770004,12230300
1/29/15,136.119995,136.669998,135.460007,135.869995,8881400
1/30/15,137.710007,138.5,137.179993,138.279999,14871200
2/2/15,136.699997,137.919998,136.660004,137.479996,13689900
2/3/15,135.649994,135.789993,134.369995,134.570007,14008700
2/4/15,133.490005,134.990005,133.119995,134.800003,11360400
2/5/15,134,134.229996,133.110001,133.320007,8334600
2/6/15,132.050003,132.350006,130.589996,130.960007,13685600
2/9/15,131.970001,131.979996,130.75,130.75,8025500
2/10/15,130.139999,130.470001,129.440002,129.710007,8290700
2/11/15,129.699997,130.270004,128.960007,129.949997,6506400
2/12/15,129.660004,130.539993,129.449997,129.520004,12548300
2/13/15,129.509995,129.529999,128.089996,128.190002,8325200
2/17/15,127.800003,127.93,125.919998,126.260002,14968800
2/18/15,126.82,127.739998,126.470001,127.010002,14009200
2/19/15,126.779999,127.449997,126.169998,126.169998,8584800
2/20/15,127.050003,128.009995,126,126.540001,12502500
2/23/15,127.190002,128.169998,127.160004,127.989998,7500500
2/24/15,127.650002,129.789993,127.18,129.669998,11958300
2/25/15,129.460007,130.389999,129.080002,130.229996,8019800
2/26/15,129.699997,130.300003,128.399994,128.449997,11020500
2/27/15,129.020004,129.619995,128.270004,129.529999,9225100
3/2/15,129,129.070007,126.769997,126.870003,11324000
3/3/15,126.889999,127.370003,126.379997,126.410004,8599000
3/4/15,126.940002,127.040001,126.160004,126.449997,6478900
3/5/15,126.529999,126.879997,125.900002,126.290001,6045000
3/6/15,124.669998,124.830002,122.970001,123.5,20022900
3/9/15,124.68,124.870003,124.129997,124.639999,8889100
3/10/15,125.970001,126.440002,125.760002,126.279999,9277900
3/11/15,126.260002,127.459999,126.120003,127.199997,6663100
3/12/15,128.199997,128.199997,126.720001,127.110001,10295900
3/13/15,126.760002,127.589996,126.489998,126.720001,7247200
3/16/15,127.940002,128.149994,127.269997,127.940002,6374600
3/17/15,128.550003,129.110001,128.279999,129,6314000
3/18/15,129.910004,131.529999,128.610001,131.490005,13981900
3/19/15,131.199997,131.619995,130.270004,130.820007,9543800
3/20/15,131.220001,131.699997,131.139999,131.509995,5953800
3/23/15,131.699997,131.75,130.990005,131.350006,5555500
3/24/15,131.830002,132.639999,131.479996,132.619995,6713000
3/25/15,132.720001,132.759995,131.460007,131.5,5635800
3/26/15,131.050003,131.139999,129.179993,129.449997,9536300
3/27/15,130.029999,131.130005,129.979996,131.059998,7907900
3/30/15,130.899994,131,130.089996,130.410004,7010600
3/31/15,130.240005,130.960007,129.910004,130.690002,6844300
4/1/15,131.330002,132.479996,131.300003,132.130005,9273900
4/2/15,131.929993,131.970001,130.610001,130.729996,6663400
4/6/15,131.429993,131.479996,129.720001,130,5923800
4/7/15,130.229996,131.220001,129.850006,131.089996,4764900
4/8/15,131.020004,131.360001,130.020004,131.130005,5378900
4/9/15,130.869995,130.919998,129.130005,129.429993,6484200
4/10/15,130.320007,130.449997,129.550003,129.619995,4843000
4/13/15,129.529999,129.979996,129.389999,129.800003,4010600
4/14/15,131.309998,131.860001,130.479996,130.720001,6075500
4/15/15,131.050003,131.270004,130.320007,130.610001,4425200
4/16/15,130.830002,130.860001,129.410004,129.960007,7085500
4/17/15,129.770004,131.699997,129.699997,131.449997,7268800
4/20/15,130.940002,131.009995,129.929993,130.289993,4949400
4/21/15,130.229996,130.449997,129.559998,129.699997,4563800
4/22/15,129.5,129.550003,127.540001,127.720001,9707600
4/23/15,127.800003,128.850006,127.610001,128.270004,6843400
4/24/15,128.639999,129.429993,128.589996,129.070007,4773000
4/27/15,129.070007,129.5,128.369995,129.070007,4334900
4/28/15,128.169998,128.740005,127.260002,127.290001,7464300
4/29/15,125.809998,126.440002,125.279999,125.730003,11554800
4/30/15,125.040001,126.169998,124.510002,125.949997,12876000
5/1/15,124.730003,125.040001,123.690002,124,12378500
5/4/15,124.300003,124.529999,122.720001,122.830002,9144700
5/5/15,122.860001,123.029999,121.690002,122.660004,13935500
5/6/15,121.989998,122.059998,120.370003,120.559998,14355000
5/7/15,121.43,122.57,121.349998,122.18,11933700
5/8/15,123.379997,123.550003,122.309998,122.510002,11716400
5/11/15,121.620003,121.650002,119.5,119.529999,13738600
5/12/15,119.139999,120.629997,118.82,119.839996,15861700
5/13/15,120.650002,120.720001,118.639999,118.879997,15760000
5/14/15,118.919998,119.830002,118.690002,119.199997,9128400
5/15/15,120.379997,121.910004,120.290001,121.589996,12630600
5/18/15,120.32,120.43,119.470001,119.550003,10208300
5/19/15,118.269997,119.839996,118.129997,118.489998,8435300
5/20/15,118.769997,119.449997,118.18,118.690002,7789700
5/21/15,119.580002,120.610001,119.449997,120.349998,11760700
5/22/15,120.650002,120.75,119.800003,120.400002,5417900
5/26/15,120.839996,122.550003,120.739998,122.459999,10469700
5/27/15,122.18,122.860001,121.610001,122.739998,6490300
5/28/15,122.5,123.029999,122.220001,122.440002,6237600
5/29/15,123.230003,123.57,122.510002,122.709999,7912000
6/1/15,122.110001,122.379997,120.690002,121.129997,13108100
6/2/15,120.169998,120.260002,119.110001,119.440002,10076200
6/3/15,118.389999,118.599998,117.199997,117.519997,14810900
6/4/15,118.260002,119.290001,118.139999,119.050003,10859300
6/5/15,117.839996,118.57,117.379997,117.599998,11200200
6/8/15,117.959999,118.160004,117.370003,117.470001,5334000
6/9/15,117.059998,117.129997,116.110001,116.540001,12393900
6/10/15,115.919998,116.129997,115.260002,115.519997,12183600
6/11/15,116.559998,117.970001,116.239998,117.949997,13849300
6/12/15,117.589996,119.07,117.550003,117.949997,7863100
6/15/15,118.889999,119.059998,117.739998,118.139999,8194200
6/16/15,118.610001,119.080002,117.940002,119.07,7046400
6/17/15,118.5,118.629997,117.25,118.150002,13626100
6/18/15,117.370003,117.739998,116.75,117.57,10123300
6/19/15,118.510002,119.190002,118.489998,119.080002,10439200
6/22/15,117.839996,118.139999,116.589996,116.650002,9769000
6/23/15,115.730003,116.959999,115.690002,115.949997,8945100
6/24/15,116.510002,117.169998,116.160004,116.949997,8600400
6/25/15,116.589996,117.080002,116.190002,116.540001,8287800
6/26/15,115.669998,115.870003,114.879997,115.230003,11673000
6/29/15,116.959999,118.669998,116.459999,118.279999,17132900
6/30/15,117.400002,118.699997,117.330002,117.459999,13469000
7/1/15,115.82,116.360001,115.43,115.620003,12451500
7/2/15,116.32,116.660004,115.879997,116,6682100
7/6/15,118.050003,118.650002,117.059998,118.150002,10605800
7/7/15,119.660004,120.489998,118.949997,119.260002,16160100
7/8/15,120.019997,120.57,119.5,120.290001,9951800
7/9/15,118.699997,119.120003,117.849998,117.919998,11108900
7/10/15,116.040001,116.720001,115.760002,116.050003,13636600
7/13/15,115.389999,116.459999,115.389999,115.690002,8006700
7/14/15,116.019997,116.269997,115.660004,116.07,4227800
7/15/15,116.110001,117.550003,116.040001,117.300003,8720400
7/16/15,116.889999,118.160004,116.870003,118.110001,7306500
7/17/15,118.370003,118.889999,118.360001,118.720001,7404900
7/20/15,118.290001,118.650002,117.900002,118.220001,5941000
7/21/15,117.68,118.93,117.660004,118.860001,5627500
7/22/15,119.010002,119.900002,118.949997,119.599998,6228900
7/23/15,119.599998,121.199997,119.449997,121.089996,9087700
7/24/15,121.5,121.550003,120.919998,121.389999,7307900
7/27/15,122.190002,122.290001,121.480003,122.040001,8172000
7/28/15,121.160004,121.57,120.900002,121.150002,9128200
7/29/15,121.019997,121.169998,120.419998,120.699997,6706400
7/30/15,121.209999,121.940002,121.150002,121.629997,6146600
7/31/15,122.440002,122.900002,122.059998,122.529999,9178400
8/3/15,122.32,123.75,122.32,123.550003,11753700
8/4/15,123.160004,123.32,122.459999,122.57,6448800
8/5/15,121.769997,121.910004,121.190002,121.650002,7574400
8/6/15,122,122.870003,122,122.730003,6118100
8/7/15,123.300003,124.5,123.239998,124.339996,8317000
8/10/15,123.410004,123.57,122.519997,122.800003,7461700
8/11/15,124.300003,125.129997,124.160004,124.75,11145700
8/12/15,124.93,125.709999,124,124.07,8455200
8/13/15,123.830002,124.419998,123.220001,123.669998,7691400
8/14/15,123.470001,124.370003,123.199997,123.959999,4324700
8/17/15,124.709999,125.099998,124.389999,124.519997,7880300
8/18/15,123.800003,124.290001,123.379997,123.540001,5024300
8/19/15,123.059998,124.93,122.989998,124.760002,10736000
8/20/15,125.370003,126.099998,125.18,126.019997,9078300
8/21/15,126.160004,126.739998,125.589996,126.400002,10718300
8/24/15,128.309998,128.919998,125.82,126.360001,16663400
8/25/15,124.550003,124.790001,123.559998,124.330002,15354800
8/26/15,123,123.510002,121.360001,121.93,16429900
8/27/15,121.82,122.870003,121.650002,122,9127000
8/28/15,123.150002,123.470001,122.230003,122.360001,9946200
8/31/15,123.360001,123.470001,121.339996,121.419998,8617600
9/1/15,121.639999,122.089996,120.980003,122.029999,15298200
9/2/15,121.419998,121.980003,120.860001,120.980003,9515200
9/3/15,121.379997,121.669998,120.709999,121.57,7042500
9/4/15,122.449997,122.93,121.82,122.68,7951300
9/8/15,121.379997,121.559998,120.760002,120.870003,7049500
9/9/15,119.629997,121.709999,119.559998,121.449997,7441900
9/10/15,121.019997,121.190002,120.449997,120.629997,6789700
9/11/15,121.470001,122.080002,121.330002,121.389999,5890900
9/14/15,121.949997,122.150002,121.279999,121.580002,4221700
9/15/15,120.889999,121.050003,119.120003,119.25,11895000
9/16/15,118.959999,119.440002,118.550003,118.800003,6949800
9/17/15,118.879997,120.370003,118.730003,120.25,19843600
9/18/15,121.209999,122.199997,121.129997,122.099998,14963300
9/21/15,121.010002,121.110001,119.779999,120.110001,10085600
9/22/15,121.440002,122.389999,121.139999,121.779999,9968200
9/23/15,121.620003,122.07,120.989998,121.769997,6769900
9/24/15,123.169998,123.68,122.489998,122.599998,9605800
9/25/15,121.650002,121.93,121.269997,121.540001,8383700
9/28/15,122.199997,123.769997,122.199997,123.620003,9833400
9/29/15,123.540001,124.290001,123.25,123.970001,9006100
9/30/15,123.410004,123.800003,123.120003,123.540001,9832600
10/1/15,124.080002,124.519997,123.660004,123.809998,9069400
10/2/15,125.589996,126.209999,124.18,124.559998,13000400
10/5/15,123.720001,123.830002,122.779999,122.870003,11362700
10/6/15,122.550003,123.599998,122.410004,123.400002,5687800
10/7/15,122.809998,123.330002,122.510002,122.989998,6712800
10/8/15,123.290001,123.370003,121.660004,121.959999,12882300
10/9/15,121.970001,122.639999,121.900002,122.279999,9038100
10/12/15,123.029999,123.43,122.910004,123.209999,4241000
10/13/15,123.529999,123.599998,122.800003,123.419998,6147200
10/14/15,123.699997,124.550003,123.300003,124.5,9738100
10/15/15,124.309998,124.459999,123.779999,123.889999,6924300
10/16/15,124.25,124.470001,123.870003,123.93,8048300
10/19/15,123.790001,123.970001,122.910004,123.589996,6238400
10/20/15,122.800003,122.970001,122.550003,122.830002,6431300
10/21/15,123.610001,124.220001,123.470001,124.050003,6603800
10/22/15,124.099998,124.779999,123.510002,124.260002,6934100
10/23/15,123.099998,123.459999,122.849998,123.199997,7058200
10/26/15,123.870003,124.199997,123.809998,124.019997,5859800
10/27/15,124.510002,124.900002,124.160004,124.330002,7156800
10/28/15,124.269997,124.339996,123.300003,123.830002,8468700
10/29/15,123.18,123.220001,121.699997,121.860001,12108000
10/30/15,122.239998,122.809998,122.019997,122.779999,11861400
11/2/15,121.779999,122.18,121.68,121.949997,8751000
11/3/15,121.650002,121.739998,120.790001,120.949997,8921600
11/4/15,121.099998,121.540001,120.699997,121.089996,5980800
11/5/15,121.050003,121.059998,120.300003,120.769997,7268400
11/6/15,119.489998,119.529999,118.739998,119,10604700
11/9/15,118.099998,118.900002,118,118.330002,9159500
11/10/15,118.5,119.209999,118.379997,118.68,6712500
11/11/15,118.349998,118.580002,118.269997,118.43,2857900
11/12/15,118.75,119.440002,118.699997,119,6805700
11/13/15,119.32,119.900002,119.220001,119.68,7906600
11/16/15,119.790001,120,119.129997,119.57,5485300
11/17/15,119,120.129997,118.660004,119.769997,5122900
11/18/15,119.580002,120.190002,119.360001,120.019997,5233900
11/19/15,120.879997,121.150002,120.68,120.82,6643000
11/20/15,120.93,121.040001,120.279999,120.449997,5971000
11/23/15,120.529999,121.120003,120.32,120.82,5436300
11/24/15,120.900002,121.199997,120.580002,120.809998,3371500
11/25/15,121.169998,121.419998,120.949997,121.089996,3280900
11/27/15,121.25,121.32,120.959999,120.970001,2570600
11/30/15,121.099998,121.529999,121.059998,121.449997,5179800
12/1/15,121.260002,122.849998,121.260002,122.830002,12766600
12/2/15,122.660004,123.040001,122.190002,122.870003,7345800
12/3/15,121.360001,121.400002,118.989998,119.529999,16612200
12/4/15,119.529999,120.93,119.470001,120.580002,11843800
12/7/15,120.809998,122.459999,120.800003,121.75,9016700
12/8/15,122.279999,122.43,121.449997,121.809998,7257500
12/9/15,121.349998,122.150002,120.510002,121.68,8993900
12/10/15,121.790001,122.029999,121.489998,121.839996,5606900
12/11/15,123.029999,124.099998,122.870003,123.760002,12300000
12/14/15,123.080002,123.150002,121.75,122.160004,10661100
12/15/15,121.019997,121.599998,120.830002,121.440002,8795500
12/16/15,121.07,122.169998,120.5,121.18,10988600
12/17/15,121.779999,122.779999,121.639999,122.550003,9923000
12/18/15,123.080002,123.519997,122.82,123.230003,10171700
12/21/15,123.43,123.779999,122.919998,123.199997,7494900
12/22/15,122.650002,122.800003,121.989998,122.309998,5445800
12/23/15,121.230003,121.610001,120.870003,121.389999,7287100
12/24/15,121.470001,121.870003,121.400002,121.830002,3364600
12/28/15,121.989998,122.669998,121.849998,122.190002,7586600
12/29/15,121.690002,121.739998,120.010002,120.160004,7787500
12/30/15,119.919998,120.540001,119.669998,120.040001,5508900
12/31/15,120.57,120.860001,120.25,120.580002,7897700
1/4/16,121.93,122.449997,121.32,121.449997,10591900
1/5/16,120.879997,121.5,120.660004,120.959999,6242600
1/6/16,122.300003,122.620003,122.050003,122.589996,8916900
1/7/16,122.68,122.93,121.790001,122.809998,10202200
1/8/16,122.43,123.470001,122.230003,123.360001,9577200
1/11/16,122.040001,122.790001,121.860001,122.010002,10040300
1/12/16,122.339996,124.32,122.150002,123.769997,12897700
1/13/16,123.529999,125.5,123.269997,124.989998,15577600
1/14/16,124.470001,124.970001,123.339996,123.82,12873800
1/15/16,125.400002,125.959999,125.080002,125.75,13976300
1/19/16,125.129997,126.07,124.949997,125.360001,8926600
